,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
846,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
847,1.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
848,2.0,blue-collar,married,primary,no,3.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
849,0.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
850,1.0,management,single,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
851,3.0,self-employed,married,secondary,no,1.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
852,1.0,services,divorced,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
853,0.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
854,0.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
855,1.0,blue-collar,single,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
856,3.0,management,divorced,tertiary,no,1.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
857,0.0,blue-collar,divorced,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
858,1.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
859,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,yes
860,0.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
861,1.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
862,1.0,services,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
863,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
864,1.0,housemaid,married,tertiary,no,1.0,yes,yes,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
865,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
866,1.0,management,single,tertiary,yes,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
867,0.0,unemployed,married,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
868,2.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
869,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
870,0.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
871,2.0,management,divorced,tertiary,no,1.0,no,yes,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
872,0.0,student,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
873,3.0,services,divorced,primary,no,0.0,yes,yes,cellular,7,may,3.0,0.0,2.0,0.0,failure,yes
874,0.0,services,married,tertiary,no,1.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
875,3.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
876,0.0,entrepreneur,married,primary,no,1.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
877,3.0,blue-collar,married,primary,no,1.0,yes,yes,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
878,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
879,1.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,yes
880,2.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
881,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
882,3.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
883,1.0,admin.,married,secondary,no,2.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
884,0.0,services,married,secondary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
885,2.0,admin.,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
886,1.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
887,1.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
888,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,2.0,2.0,2.0,0.0,failure,no
889,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
890,2.0,retired,married,secondary,no,4.0,no,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
891,2.0,self-employed,married,primary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
892,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
893,0.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
894,2.0,management,divorced,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
895,1.0,admin.,divorced,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
896,3.0,self-employed,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
897,2.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
898,1.0,services,single,tertiary,no,4.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
899,0.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
900,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
901,1.0,unemployed,divorced,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
902,1.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
903,1.0,self-employed,married,tertiary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
904,0.0,services,single,tertiary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
905,0.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
906,0.0,management,single,tertiary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
907,1.0,services,married,secondary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
908,3.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
909,3.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
910,1.0,admin.,married,secondary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
911,3.0,retired,married,primary,no,0.0,yes,yes,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
912,1.0,blue-collar,married,secondary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
913,1.0,blue-collar,married,secondary,yes,0.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
914,1.0,blue-collar,married,secondary,yes,0.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
915,3.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,no
916,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
917,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
918,3.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
919,0.0,management,single,tertiary,no,1.0,yes,yes,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
920,0.0,services,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
921,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
922,2.0,blue-collar,married,secondary,yes,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
923,0.0,services,single,secondary,no,0.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
924,3.0,blue-collar,single,secondary,no,1.0,yes,yes,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
925,0.0,services,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
926,1.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
927,1.0,services,married,secondary,no,1.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
928,2.0,entrepreneur,married,secondary,no,2.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
929,0.0,management,married,secondary,no,2.0,no,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
930,1.0,technician,single,secondary,no,2.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
931,0.0,management,married,secondary,no,1.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
932,2.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
933,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
934,1.0,management,married,tertiary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
935,2.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
936,2.0,technician,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
937,0.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,4.0,0.0,2.0,0.0,failure,no
938,3.0,retired,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
939,1.0,services,married,secondary,no,0.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
940,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
941,3.0,retired,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
942,2.0,management,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
943,2.0,services,divorced,secondary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
944,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
945,2.0,admin.,married,secondary,no,1.0,no,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
946,2.0,services,married,secondary,no,2.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
947,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
948,3.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
949,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
950,1.0,management,divorced,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
951,1.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
952,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
953,3.0,retired,married,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
954,0.0,unemployed,married,secondary,no,0.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
955,1.0,admin.,single,secondary,no,1.0,yes,yes,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
956,3.0,retired,married,secondary,no,1.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
957,1.0,management,single,tertiary,no,1.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
958,1.0,unemployed,single,tertiary,no,2.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
959,3.0,admin.,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
960,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
961,0.0,technician,single,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
962,1.0,entrepreneur,divorced,tertiary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
963,2.0,admin.,divorced,secondary,no,1.0,yes,no,cellular,7,may,3.0,1.0,2.0,0.0,failure,no
964,2.0,blue-collar,married,primary,no,2.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
965,1.0,unemployed,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
966,2.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
967,2.0,entrepreneur,married,tertiary,no,1.0,yes,yes,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
968,1.0,technician,married,secondary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
969,1.0,admin.,single,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
970,1.0,unemployed,divorced,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
971,1.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
972,1.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
973,3.0,blue-collar,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
974,0.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
975,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
976,1.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
977,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
978,2.0,services,married,secondary,no,2.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,no
979,1.0,technician,single,secondary,no,1.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
980,2.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
981,2.0,technician,married,secondary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
982,0.0,blue-collar,single,primary,no,1.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,no
983,2.0,services,married,primary,no,0.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
984,2.0,blue-collar,divorced,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
985,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
986,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
987,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
988,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
989,3.0,services,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
990,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
991,1.0,technician,divorced,secondary,no,2.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
992,1.0,admin.,single,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
993,1.0,management,single,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
994,3.0,services,divorced,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
995,1.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,7,may,4.0,0.0,2.0,0.0,failure,no
996,1.0,blue-collar,divorced,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
997,1.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
998,3.0,entrepreneur,divorced,primary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
999,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1000,1.0,entrepreneur,married,tertiary,no,2.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1001,2.0,technician,married,secondary,no,0.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1002,0.0,admin.,divorced,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1003,2.0,technician,divorced,tertiary,no,1.0,yes,yes,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1004,2.0,blue-collar,single,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1005,1.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
1006,1.0,technician,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1007,3.0,management,married,tertiary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1008,0.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1009,1.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1010,1.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1011,2.0,services,divorced,secondary,no,1.0,yes,yes,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1012,1.0,technician,married,tertiary,no,1.0,yes,yes,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1013,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
1014,3.0,blue-collar,divorced,primary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1015,0.0,blue-collar,single,primary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1016,3.0,blue-collar,divorced,secondary,no,2.0,no,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1017,0.0,technician,married,secondary,no,1.0,no,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1018,2.0,services,single,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1019,3.0,blue-collar,married,primary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1020,2.0,admin.,married,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1021,0.0,blue-collar,married,primary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1022,1.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1023,2.0,admin.,divorced,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1024,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1025,0.0,management,single,tertiary,no,2.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
1026,0.0,technician,single,tertiary,no,1.0,yes,yes,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1027,2.0,management,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1028,3.0,technician,single,secondary,no,0.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1029,2.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1030,1.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1031,0.0,student,single,secondary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1032,2.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
1033,1.0,blue-collar,married,primary,no,0.0,yes,no,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1034,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,2.0,2.0,0.0,failure,no
1035,2.0,blue-collar,married,primary,no,0.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1036,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1037,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1038,1.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1039,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1040,3.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1041,0.0,technician,divorced,tertiary,no,0.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1042,2.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1043,0.0,services,single,secondary,no,0.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1044,1.0,management,married,tertiary,no,1.0,yes,no,cellular,7,may,4.0,1.0,2.0,0.0,failure,no
1045,2.0,entrepreneur,married,primary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1046,2.0,services,divorced,secondary,no,1.0,yes,yes,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1047,3.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1048,1.0,management,single,secondary,no,2.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1049,2.0,management,married,secondary,no,1.0,no,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1050,0.0,admin.,married,secondary,no,1.0,no,no,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1051,0.0,blue-collar,single,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1052,1.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1053,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1054,2.0,services,single,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1055,1.0,housemaid,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1056,0.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1057,3.0,management,married,primary,no,0.0,yes,no,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1058,2.0,technician,married,tertiary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1059,1.0,self-employed,married,primary,no,1.0,no,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1060,3.0,technician,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1061,1.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1062,0.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1063,1.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1064,1.0,admin.,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1065,2.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1066,1.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1067,1.0,blue-collar,married,tertiary,no,0.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1068,1.0,management,single,tertiary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1069,1.0,management,divorced,tertiary,no,1.0,yes,no,cellular,7,may,3.0,1.0,2.0,0.0,failure,no
1070,2.0,blue-collar,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1071,0.0,admin.,married,secondary,no,2.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1072,2.0,entrepreneur,married,primary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1073,3.0,housemaid,divorced,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1074,2.0,admin.,married,primary,no,1.0,yes,no,cellular,7,may,3.0,1.0,2.0,0.0,failure,no
1075,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1076,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1077,0.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1078,1.0,blue-collar,married,primary,no,2.0,no,no,cellular,7,may,2.0,1.0,2.0,0.0,failure,no
1079,2.0,blue-collar,single,secondary,no,0.0,yes,yes,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1080,3.0,technician,married,secondary,no,1.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
1081,0.0,services,single,secondary,no,1.0,no,no,cellular,7,may,0.0,0.0,2.0,0.0,failure,no
1082,2.0,admin.,married,tertiary,no,2.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
1083,2.0,technician,married,primary,no,1.0,yes,no,cellular,7,may,1.0,2.0,2.0,0.0,failure,no
1084,2.0,blue-collar,married,primary,no,1.0,yes,no,cellular,7,may,3.0,0.0,2.0,0.0,failure,no
1085,3.0,blue-collar,divorced,primary,no,0.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1086,0.0,services,single,secondary,no,1.0,yes,no,cellular,7,may,0.0,1.0,2.0,0.0,failure,no
1087,1.0,admin.,single,secondary,no,0.0,yes,no,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
1088,3.0,technician,divorced,secondary,no,2.0,yes,yes,cellular,7,may,2.0,0.0,2.0,0.0,failure,no
1089,0.0,services,divorced,secondary,no,1.0,yes,no,cellular,7,may,1.0,0.0,2.0,0.0,failure,no
1090,2.0,blue-collar,married,secondary,no,2.0,yes,yes,cellular,7,may,1.0,1.0,2.0,0.0,failure,no
